time_fs,avg_displacement_A,rms_displacement_A,com_drift_A,bbox_volume_A3
103.0,0.10629943699393603,0.14655233920743782,0.010535341576057705,1444.1503139135561
104.0,0.10713293330618358,0.14797278054661359,0.010034621273424967,1442.3178211960915
105.0,0.10797193898526049,0.14943738006324553,0.009673919423099118,1439.4705187841253
106.0,0.10882020754202301,0.15092306018044044,0.009513861910337712,1436.2130318408736
107.0,0.10970113853690285,0.15243832655239126,0.009607937249380414,1433.1154630199171
108.0,0.11057060285196912,0.15395914554355605,0.009824472762845692,1431.2189042650944
109.0,0.11139393422115605,0.15538937534953046,0.010174095783501369,1430.5737306069075
110.0,0.11216368473373668,0.15678114219907494,0.010607237785875077,1430.2980671776556
111.0,0.11280851166866539,0.15801700622940854,0.0110419121489219,1429.9524430570652
112.0,0.11338368888388156,0.15919937325464342,0.011434602752802711,1429.0273212568015
113.0,0.11395596988596385,0.1603360790927149,0.01167577335622443,1426.9340315386992
114.0,0.11448831185272122,0.16143628553261127,0.011772594982039182,1426.537249750831
115.0,0.11497879650864244,0.1625904145229588,0.011828265662812672,1426.263737668761
116.0,0.11540157616782352,0.16381401171173574,0.011973088467112324,1424.7688826957203
117.0,0.11580826470268878,0.16505820974661606,0.01231597427339754,1422.5213522448303
118.0,0.11632129483947781,0.1663090292959026,0.012870968279871255,1420.3444257074532
119.0,0.11691835518473787,0.16752894441235835,0.013540498772219738,1418.712143506724
120.0,0.11758609542746412,0.16884498271751394,0.014249886028892947,1417.8738984160125
121.0,0.11838241528668905,0.17025993951600824,0.014930923816708892,1418.1348179462482
122.0,0.11932744919105151,0.17177727049590474,0.01554723057997801,1419.5189195727442
123.0,0.12029640297365252,0.17332898194949356,0.016021291768689737,1420.4603150678106
124.0,0.12127094354568498,0.17483826052276039,0.016243226574353963,1420.3327290943143
125.0,0.1223575866600933,0.1764095508657026,0.0162870328966446,1419.1941022779504
126.0,0.1235085781641322,0.17808252083703444,0.01628844464361699,1417.515074635912
127.0,0.12477308256384935,0.17991828343290042,0.016333986931787826,1415.8770652889664
128.0,0.12607540339380044,0.18183379495048105,0.016417622889256252,1414.6391047649192
129.0,0.12745225735052298,0.18381155965894244,0.0165878748023427,1414.297675971476
130.0,0.12892565213359755,0.18587789421397427,0.01692643218181778,1415.3086008929001
131.0,0.1303902872887623,0.1880473212584204,0.017452636506829794,1417.2824724099853
132.0,0.1319093524824082,0.19035514862306285,0.01804459265179885,1419.4002164366364
133.0,0.1334862913382654,0.19277404548114996,0.018546302128086823,1420.709986286381
134.0,0.13510083478238208,0.1951564763796882,0.01902274361675401,1421.517250486933
135.0,0.13684606865065901,0.19750824331066855,0.019473247876398227,1422.3076204249141
136.0,0.13876887527540857,0.1998513473954604,0.01979000694635711,1422.0646228308283
137.0,0.14078158448277855,0.20213414147930203,0.01992765193537422,1420.7908399204791
138.0,0.14267398428770547,0.2042795899863041,0.019951026849487664,1419.0109003719479
139.0,0.14437100940533734,0.2062667011696596,0.019926208224186014,1417.7768905002397
140.0,0.14583504320598625,0.20806743380501708,0.019827782192351744,1418.7611805750703
141.0,0.14709835415914468,0.20970625968768186,0.01972433201235279,1420.45756748033
142.0,0.1481499610499406,0.2111624875437253,0.019669345597240113,1421.8985027346434
143.0,0.14910597546036447,0.21250277546526888,0.01960650213417703,1422.584832838735
144.0,0.15004131841004267,0.21379563639790822,0.01955070831990071,1422.2298807338557
145.0,0.15096551282200868,0.21496083860929646,0.019398876790757188,1421.70828056018
146.0,0.1519316223781595,0.2160368701202937,0.018970785551651565,1420.127226247145
147.0,0.15288870237564509,0.21702509807993525,0.01829910100484847,1418.0097959958364
148.0,0.15385036102402738,0.21801140122003737,0.017430663198278174,1415.882476638545
149.0,0.1547934715179608,0.21897242782123147,0.016473748098764104,1417.830945985207
150.0,0.15576287452613685,0.2199831489809554,0.015561456138453375,1421.4038670189982
151.0,0.1568141580215264,0.22111773208899427,0.014820366271397784,1424.0687095198768
152.0,0.1578946934127918,0.22236212701727492,0.014295022314459324,1425.7149820506825
153.0,0.1589845475101409,0.2237000270844868,0.014079611078220852,1426.8892564290684
154.0,0.16004511590666703,0.2250487561270139,0.014121463999639686,1428.5188114623843
155.0,0.1611085654740611,0.22642060688384352,0.01419391617588549,1431.0680870736578
156.0,0.16223470612208307,0.22793159042784983,0.014310482111604622,1433.9601385710082
157.0,0.1634243434189123,0.22959180387552,0.01431425123435669,1437.19985711213
158.0,0.16463675252908083,0.2313197306028441,0.014037634973014041,1441.8764225464697
159.0,0.1658626440801331,0.2330893616833125,0.013419168927119281,1446.5641060933992
160.0,0.1671254325654397,0.23492856212897562,0.012592475660399654,1450.92169974764
161.0,0.16838930643113156,0.2367945252882954,0.011808144118826866,1454.7874928975943
162.0,0.16965145415157556,0.23871191183656187,0.011235646016067503,1458.1587177922247
163.0,0.17083565639873344,0.24056690500174863,0.011073274182811494,1460.9648020778202
164.0,0.17184412638639826,0.24232199519808179,0.011334730340691502,1463.0227918275205
165.0,0.1726762311184335,0.24394931920155563,0.011876452523271904,1464.2811187892087
166.0,0.17337690181140233,0.24548813764337094,0.012434597067163055,1464.6785714430262
167.0,0.17403048543332297,0.24696844510468574,0.012814441867114307,1464.2183228361937
168.0,0.1746616306812545,0.24844944701256017,0.013003427819687304,1463.1639028036673
169.0,0.175298357508539,0.24991704612837246,0.012988649257642659,1461.2873793354972
170.0,0.17603043685308534,0.2513269207358167,0.01283805639618127,1458.7186421854008
171.0,0.17687998384026954,0.2527003530764528,0.012717618086088265,1455.2941073901843
172.0,0.17777642740440283,0.25392784324160705,0.012812208670148952,1451.1973575993172
173.0,0.17872097570633488,0.2551091022498385,0.01323679059176893,1446.788055015755
174.0,0.17958851436989812,0.256219211823764,0.013946496618582861,1442.320052727386
175.0,0.18033371423616165,0.25718966334701165,0.014779144983871924,1437.8949077151076
176.0,0.1809760408279048,0.25809685613665406,0.015494326983718222,1433.335280065996
177.0,0.1815192317005059,0.25900579200136176,0.01594421140944034,1428.9460668052104
178.0,0.1820472151957743,0.25994005653508667,0.01605260660436111,1424.7483353411737
179.0,0.1827148260197939,0.261021395542717,0.015915391536219407,1420.9238197264115
180.0,0.18357066043283995,0.2622516465942054,0.01575482657203391,1417.9243328969887
181.0,0.18469467075258045,0.2636369847314418,0.015714590266436776,1415.5089419370645
182.0,0.18601657651431594,0.2650283004198808,0.01586367727686689,1413.0688869585274
183.0,0.18743152381778758,0.2663370849149232,0.01620908265393124,1410.5759692992035
184.0,0.1888469815964674,0.2675858583004606,0.016740894491469652,1408.3215819252355
185.0,0.19015435777771947,0.2687650961140452,0.017419770021008037,1406.8798628649206
186.0,0.19131808450730514,0.26983361714055204,0.018124069769842304,1405.726299536389
187.0,0.19229926673142334,0.27087088341341803,0.018742211699108093,1404.9910586607368
188.0,0.19318734593073603,0.27197035890836646,0.0192884930087949,1405.6598947459295
189.0,0.19409416014759734,0.2732329239252533,0.019753729237952336,1406.3146706264229
190.0,0.19517510374296565,0.2747317864539575,0.020074734127506304,1406.4209755578445
191.0,0.1964078576403322,0.276373980705479,0.02028936154161504,1406.4018756875616
192.0,0.19777294127867728,0.2780986199510687,0.020530679275484062,1406.412353981896
193.0,0.1991616832748827,0.2797750390327991,0.02095817933747048,1406.5239282110538
194.0,0.20040365502222346,0.28123482323641597,0.02156344992701401,1405.737441461164
195.0,0.2015034021792546,0.2825721851621974,0.0222040297415848,1404.5001831234574
196.0,0.2023803473336661,0.28376961352711366,0.02279705099588195,1404.2258137664378
197.0,0.20303598584008986,0.28482168743715564,0.02334578538286101,1405.2161991386774
198.0,0.2035348113075907,0.2857943957997687,0.023787327191008942,1406.5677560021404
199.0,0.20401291650634254,0.28672616664371275,0.024099678029744064,1408.0518767035917
200.0,0.20468438586095658,0.287823044500098,0.024237445150863415,1409.6330612627007
201.0,0.20560299328207143,0.28919719063473626,0.024191450242684157,1410.5900733768115
202.0,0.20673690716569743,0.29076192969956566,0.02408471386979269,1410.9122816604386
203.0,0.20802117116146096,0.2924445542219146,0.023923493547734046,1412.8590075856687
204.0,0.20934497759536183,0.2941377253606395,0.023770872535157996,1415.5838796096612
205.0,0.2105720554346859,0.29572540024172644,0.023730623500487998,1418.5525769519368
206.0,0.2115902565025896,0.29704187234820983,0.023700993027756277,1421.7218036358788
207.0,0.21243768726861142,0.29813222810077133,0.023707092605586195,1425.0909579211148
208.0,0.21315985852911437,0.2989922994566151,0.02370084153520798,1428.318100378593
209.0,0.2138415009642452,0.2997157690031128,0.023595610339322594,1431.5919107643012
210.0,0.21460076808569692,0.30043366495372226,0.023474506343743096,1435.103209604929
211.0,0.21558927713671458,0.30132809904475927,0.023306100667504208,1438.679144848029
212.0,0.21679115581807024,0.3025005144336864,0.023173060188125153,1442.2155789825108
213.0,0.21814898680638106,0.3039035013605159,0.023187277242536605,1445.7182836000547
214.0,0.21948749200895845,0.3054471762991814,0.02338976264396602,1449.0854830682763
215.0,0.22066251368087694,0.30699801301398144,0.02377351440919991,1452.1597923272975
216.0,0.2215492869763742,0.3083528637490143,0.0242102688796516,1454.7265437225524
217.0,0.22218325746805254,0.30942381370377586,0.024618984359485212,1456.96137909479
218.0,0.22262030375629574,0.3102229399546133,0.024970184101627487,1460.7938014805527
219.0,0.22298876044119104,0.3108813769161455,0.025230448214165233,1465.0234919331808
220.0,0.2233851143905057,0.3114766329642667,0.025434382230928296,1468.6802876493407
221.0,0.22392434815270165,0.3121498395015222,0.02562224806206313,1471.341806484189
222.0,0.2245955216361885,0.3129106237522773,0.025839831977810455,1473.1578605108748
223.0,0.22544744725518304,0.3138854382078004,0.026055685549056348,1474.3795854460914
224.0,0.2264233887156673,0.3151075445367139,0.026205122790433112,1474.6991815242625
225.0,0.2274352376336299,0.31654245405865983,0.026319672882017028,1473.9639430536477
226.0,0.22836793812339554,0.3179836570142151,0.026429760160287117,1472.3407911523598
227.0,0.2291336331683794,0.3192479033986038,0.026475743596345174,1469.6889012474164
228.0,0.2298175126528914,0.3203644272703075,0.02638569069315841,1466.0391476140105
229.0,0.23044168320583142,0.32129468073473016,0.026169826875807937,1461.3980790916623
230.0,0.23102643709400109,0.3220274717322582,0.02589771703099725,1457.2815304302133
231.0,0.23158848336817317,0.32257171116794187,0.025675341980452956,1453.352177839071
232.0,0.23210822971716166,0.32291320774069904,0.0255545830688421,1449.2125080964272
233.0,0.23259039981535604,0.32324157444854407,0.025606283071323517,1445.6872515350105
234.0,0.2330341542014378,0.3236602637342126,0.0257663219293175,1442.5092766863918
235.0,0.23345600789147108,0.32416492631021154,0.025945468229185486,1439.570241789045
236.0,0.23380888245157888,0.3247576395701033,0.02614373383186753,1436.7245194954255
237.0,0.23410274085403218,0.3253600957250163,0.02640936943727788,1433.7817141875344
238.0,0.2344449403609942,0.3259820046780349,0.026863737009369684,1430.6433526527094
239.0,0.23476468095414768,0.3265420185267342,0.027456588377614177,1427.1936692422978
240.0,0.23514107375473325,0.32708543932506634,0.028068976476742055,1423.8980133815066
241.0,0.2355268371579126,0.327497681552486,0.028642510176872974,1421.9025541221447
242.0,0.2359566897938813,0.3278221863249899,0.02913718394291683,1421.189982482073
243.0,0.2364855932778538,0.3281984756234942,0.029548074341995904,1421.3163851316267
244.0,0.23715448916865398,0.32872731565995567,0.029863180512643188,1422.3957437724157
245.0,0.23800391043323546,0.329529185284769,0.030023510804405837,1424.7739165815647
246.0,0.23897287280626212,0.3306302433839356,0.0300641109321985,1427.9831524424576
247.0,0.24010763180073103,0.33202205768829907,0.030086145854885667,1431.2325554718363
248.0,0.2412945247362032,0.3335632878591706,0.030150100156752478,1433.6704223790632
249.0,0.24257515468883944,0.33529612802919834,0.03038813674579794,1434.6797398714496
250.0,0.24385172509645656,0.3370653159677213,0.030823345434719138,1434.3880370911172
251.0,0.24512879786797664,0.3388021360230748,0.03136919093560858,1433.2438227856983
252.0,0.24643936252010082,0.3404804760359007,0.03201180569921688,1431.729105821037
253.0,0.24774142545000724,0.3419883121565532,0.032592652312430186,1431.934982408189
254.0,0.24908691677367673,0.343403786973368,0.03297133831315503,1434.1687372672252
255.0,0.2504452051222062,0.34483814722166023,0.03318743663894991,1437.7464509155875
256.0,0.25188381117934144,0.3465203824957245,0.033344273890025374,1441.881405461757
257.0,0.2533874661955536,0.34843247118949455,0.03361838085186301,1445.9939041970906
258.0,0.2548885939499681,0.35053156183729467,0.03419821920046832,1449.4219148437821
259.0,0.2563773181662553,0.35280121876406667,0.03521565491388647,1452.2094640114312
260.0,0.2578248832724057,0.35508064099884235,0.03661503071378646,1454.2741620176964
261.0,0.25916835104962355,0.35710421774928514,0.03819896586636686,1455.8863348978384
262.0,0.2602775386898556,0.35865738189301416,0.039751572714470884,1457.2040394782953
263.0,0.26110988179104594,0.3596749450006443,0.04111547031359214,1458.514090277595
264.0,0.26165515230830594,0.36017435740202763,0.042230360092783595,1460.3493103927333
265.0,0.262046328469408,0.3603371814378224,0.04297245259207056,1462.9934155581643
266.0,0.2623936815270596,0.3604469138956578,0.04332373568075123,1465.9717919927407
267.0,0.2628798063583162,0.3608415383534256,0.04349241743380412,1468.7568202371453
268.0,0.2635267851984434,0.36159877912038857,0.04371354481806953,1470.6390515524774
269.0,0.26432982869874605,0.3627024783151538,0.04416008876205325,1470.9650826950171
270.0,0.2652308247254543,0.3640451601364728,0.044794041606560295,1470.2106885175099
271.0,0.2661986497080831,0.36547824392683165,0.045425335893939385,1469.0489487502273
272.0,0.2671746092939396,0.3667971512972568,0.045860050291701225,1467.6751795269681
273.0,0.2680991164641767,0.36790179276153545,0.04592809158432375,1468.6463520012364
274.0,0.26897654650284764,0.3687540676909292,0.045571716098552775,1470.295506880374
275.0,0.26982175899596156,0.3693512621364173,0.04476647233076615,1472.0864157368692
276.0,0.27067348533771657,0.3698837388585844,0.04372415156307839,1473.8546863837103
277.0,0.27160386086393734,0.37052790897996796,0.04275739896768615,1478.2723639491949
278.0,0.27262528233002675,0.3713995416685022,0.04196171067049746,1482.6941633823087
279.0,0.2737750847236345,0.3726428987704342,0.04147768272318657,1485.828280522513
280.0,0.2749719552341332,0.37422210837796127,0.04140638768311145,1487.0528927265432
281.0,0.27613787630636827,0.3759275797939777,0.041631486911178954,1486.0399270508622
282.0,0.2771400127537989,0.3775900697898629,0.04197118738406398,1483.2625178713258
283.0,0.27790789117811593,0.37901354795747483,0.04231287063459695,1479.1107908660076
284.0,0.278489403664027,0.38011918822361507,0.0425262512237915,1474.735263367831
285.0,0.2788518867864018,0.38072712002785236,0.04244478002486063,1469.6620594059864
286.0,0.2790246944818095,0.38089995310443236,0.04207638125023834,1464.5387537746506
287.0,0.27899957123331964,0.38074219640899265,0.04154856794110234,1460.0590490522554
288.0,0.2788849768040012,0.3804687290863765,0.04114497427469205,1457.115202134287
289.0,0.27874734112537225,0.38030639707204533,0.04108274583067618,1454.7472432287875
290.0,0.27858881719094053,0.3802928011265272,0.04137318158936922,1451.6484081279027
291.0,0.27841506664322435,0.3804983212167339,0.0421020982258958,1447.5297706795516
292.0,0.2782485065475267,0.38089794347286315,0.04313558184679722,1442.89617449785
293.0,0.2781272545795565,0.38137936172139997,0.04414470099701456,1437.8310796725364
294.0,0.2780172203333392,0.3817854562531177,0.04493313462156814,1432.2439435320177
295.0,0.2778427177424733,0.3820239167414593,0.045419372347914676,1428.3045561372842
296.0,0.27756478821974356,0.3819801664145534,0.045499683022696275,1425.4290991969326
297.0,0.2771663136144946,0.38164440017065665,0.04521418112754154,1421.82442488904
298.0,0.27676162515676866,0.3811967738876405,0.044830442104841044,1419.4114423995602
299.0,0.27650078020962476,0.380841921238625,0.04462733440620435,1417.5180735711406
300.0,0.2763499681642188,0.38056533581514496,0.04471892671896842,1416.8588373053358
301.0,0.27639808689211054,0.3805658421049985,0.04517194561942005,1417.3694885969467
302.0,0.27677808479822047,0.3810093057069215,0.04606756375310635,1418.557891487696
303.0,0.27748282995997053,0.3818060968420519,0.0472296206233958,1419.4937927597975
304.0,0.27839767229426954,0.382836047641071,0.048493184472328046,1419.9942654899419
305.0,0.2793967130722367,0.38388885888103397,0.04962204483259649,1419.6503921583512
306.0,0.28038570289372705,0.3848537464562834,0.05044205223981233,1418.7105971881904
307.0,0.2812482488632541,0.38549285595831667,0.0509561730957317,1417.2983829244565
308.0,0.2819489380540782,0.38581783567720995,0.05122654037430922,1416.1338717824324
309.0,0.2824647128201986,0.3858177003692673,0.051478312506647465,1415.9819227740566
310.0,0.2829264481699675,0.3857117587477858,0.05190647260681422,1416.7797926654873
311.0,0.28344923835569186,0.3857886106430582,0.05260157963520062,1418.663385126301
312.0,0.28403848731534814,0.38615428118038275,0.05357016374204047,1421.3979660170955
313.0,0.2846807272748545,0.3868741026328232,0.054671142293033555,1423.6145852859443
314.0,0.2854109923324196,0.3879890180943781,0.05571331240210924,1424.7620781966064
315.0,0.2862021226214171,0.3893722475451789,0.05657134468907565,1424.7829048075157
316.0,0.28711606588345145,0.39100090742988636,0.05722697215169685,1425.3773699430583
317.0,0.28815174357588214,0.39269095106634877,0.05758056610697986,1425.1754164064212
318.0,0.2892019184037712,0.3941634011386926,0.05762485946916736,1425.2622024611276
319.0,0.2902096016499498,0.3952967122776232,0.05751145307955988,1426.6692601735758
320.0,0.29109013908925124,0.39605092822529964,0.05736473421734835,1429.4145673807175
321.0,0.2918603530649596,0.3965311293730222,0.05723551099054251,1433.6704815891187
322.0,0.2925507627120963,0.39687612556216056,0.0571556076602067,1438.8684371439701
323.0,0.2933200284214236,0.39742479299726546,0.05726828848139591,1443.8727654336171
324.0,0.2941778472506073,0.39834038443524766,0.05765104411121978,1447.634142969805
325.0,0.29521603510781474,0.3997585257278704,0.05826585972198339,1449.7905073342704
326.0,0.2963814810906663,0.4015956290507919,0.05891048469830049,1450.5051930339496
327.0,0.2975938873606663,0.4035640201591367,0.059401760610694146,1450.304321136702
328.0,0.29868927404477824,0.4053581843389187,0.059681624068766564,1450.4028269561798
329.0,0.29951167216705565,0.4066524398800324,0.05967671827813765,1451.2198954280962
330.0,0.3000297043561228,0.4073077003090108,0.05940739469994268,1453.20439938198
331.0,0.30014186437625456,0.4072342047269047,0.058919533147048606,1456.2224573978833
332.0,0.2999985581519399,0.40662686945084153,0.058383796707595706,1459.285777303235
333.0,0.2997372642581835,0.40570986214443844,0.05801774585408483,1461.7883570538693
334.0,0.29952592969432207,0.40488210471492364,0.058016040144021286,1462.9446025378095
335.0,0.29945852963255926,0.4043836117857895,0.05839870671618749,1462.3989252661772
336.0,0.2996277861217584,0.40444865188743356,0.0589740684898035,1460.4519915027597
337.0,0.30002368651918565,0.4050566653036175,0.059528896342686835,1458.7675973214016
338.0,0.3005582707208283,0.4060706508361441,0.059808229188763704,1458.2949137404032
339.0,0.30100492275472707,0.40707929890144245,0.059654713118396284,1458.7356842360205
340.0,0.3011062260741515,0.40764711529194175,0.05899601949484692,1459.6693967502329
341.0,0.3008531810981064,0.4075621112574794,0.057924465105437604,1460.7727695718936
342.0,0.30042633662125906,0.4069905247533115,0.05659694123217576,1461.6015256877508
343.0,0.29994275500988077,0.40613681158149845,0.0552352949716808,1461.4076794201596
344.0,0.29957226145046073,0.4052740292289262,0.054081582914421895,1459.4732227392972
345.0,0.29953216711816616,0.4047798574466068,0.05318418576335444,1455.9658694388686
346.0,0.2997802741046564,0.4047934292148516,0.0524857140686483,1451.7026563593615
347.0,0.30035138404470235,0.4054168683950879,0.051932641796603736,1447.338955170016
348.0,0.30119846479418083,0.4065947433435547,0.05151589136668786,1443.4119839685104
349.0,0.30212835764536417,0.4080258767933828,0.051044082153018054,1440.1826264814595
350.0,0.30290338752580165,0.4093755741252784,0.05025964506363588,1437.9485312229035
351.0,0.3034467845019537,0.4104692126319071,0.04912793781386942,1436.2165961252977
352.0,0.303784847084088,0.4111879831342214,0.04783332584264719,1434.5421848355763
353.0,0.30393107228254806,0.4114495344934544,0.046611544633272224,1432.3143440046788
354.0,0.3039370681560917,0.411261382233236,0.045655877969017766,1429.1411709079882
355.0,0.30387966381721004,0.41076013955807505,0.0451047888761097,1424.752351605178
356.0,0.303898056210284,0.410138017901755,0.04497026718180016,1419.509143005384
357.0,0.3041655757880643,0.4096967333157019,0.045167673335106066,1413.9978739372814
358.0,0.3046489152038286,0.4095980156129238,0.045600777097713395,1409.033453458319
359.0,0.30529910554382883,0.4098436568029732,0.04608455896260546,1405.274521391385
360.0,0.30599494513311964,0.410339512539421,0.046439340029493105,1402.6161417468886
361.0,0.3064727829177972,0.41077527646164236,0.046630039500024194,1401.0967263669036
362.0,0.306709473527428,0.4109354386517826,0.04667908754547904,1399.7590174554794
363.0,0.30671430421963325,0.4106372242749923,0.04657706846240847,1398.422242950145
364.0,0.3065395685410744,0.4098173713126596,0.04637483425265543,1397.0643341746527
365.0,0.3063562845139747,0.4087147644334659,0.04629819759171648,1395.2322470315694
366.0,0.30638458345443587,0.40763965843187394,0.04652785105517584,1393.3281693002573
367.0,0.30676200816500027,0.40699476502265247,0.04711709978087784,1392.1406968692045
368.0,0.30749070355919367,0.4070156224567428,0.04796258094216418,1392.0254518080835
369.0,0.30851043683926893,0.4077198001598219,0.048862885926362606,1393.040533962698
370.0,0.3098186175125111,0.4091666186153492,0.049704969694236066,1394.8722674965863
371.0,0.3112240944989905,0.4110476295560746,0.05037345967255328,1396.8479490820046
372.0,0.3125775923448607,0.4130819927534107,0.05067944482070018,1398.5591111541564
373.0,0.3137277198576283,0.41494643428455297,0.05057141955696887,1399.7131120646907
374.0,0.31467882840558736,0.4164779647227887,0.050201491989215835,1399.8003276556037
375.0,0.31547869101963405,0.4176440193247295,0.049777673817919116,1399.3471085129518
376.0,0.3163137955097967,0.41860047940123385,0.049484152049474275,1398.6037608707343
377.0,0.3172736021136412,0.4194687699153262,0.04941897068032879,1398.9711517639098
378.0,0.318362900409045,0.42037707842553584,0.049592854960537246,1400.9624823974714
379.0,0.31954116181201553,0.4214747865397548,0.04993637015000746,1404.213065280456
380.0,0.32076474617724204,0.4228861439907393,0.05036784766135756,1408.530941107977
381.0,0.32192247163711446,0.424697688062676,0.05080854250061103,1412.442081001743
382.0,0.3229414460852879,0.42680773252946846,0.051109907086607,1414.8162382161815
383.0,0.3237349061898219,0.4289597588031959,0.05121741073144535,1415.619638362632
384.0,0.3242429429432897,0.4308743765948207,0.05124588515439767,1414.9646821613092
385.0,0.3244790069341155,0.4322421216958051,0.051254338163935584,1413.595630996242
386.0,0.3245935720741385,0.432996889459523,0.05133920832773643,1413.5385805432795
387.0,0.324720613962436,0.4332148894506839,0.05173268344219213,1415.9570066718152
388.0,0.3249294157280627,0.433073665569531,0.0525628756073698,1419.7425774546582
389.0,0.32531561217617116,0.432772662590501,0.053740463250357286,1424.552269623508
390.0,0.32593925141229124,0.4325625393748909,0.05510608515105399,1429.5742146012312
391.0,0.3267453471092389,0.432672595600006,0.05648007679931461,1434.1972680019194
392.0,0.3276504327285808,0.4332749125490413,0.05765441580566034,1439.3641654003995
393.0,0.32845133897942363,0.43424021596368173,0.05857035453067858,1443.7201111798609
394.0,0.328862968677823,0.4352225144188955,0.05920016704969522,1447.6152362808548
395.0,0.32896925089205226,0.4360572720698399,0.059544413283262064,1450.7345896601942
396.0,0.32897267283498055,0.43652374000697497,0.05969418752523562,1453.8153304175744
397.0,0.3289619160520495,0.4364721376088378,0.05968202172185828,1457.322310220585
398.0,0.32894974739215854,0.43593933386775363,0.059590626474221156,1461.33162789927
399.0,0.32896620821504674,0.43509382952786907,0.05954423328593935,1465.5332872396452
400.0,0.3290482913341138,0.4341369016941776,0.05957905276623186,1469.008287789063
401.0,0.32938132054581853,0.4334018931310093,0.059602323462570564,1471.0290512195068
402.0,0.32993323288106136,0.43308783609659873,0.05941183907370525,1470.653193012294
403.0,0.3305119477162848,0.4331986027285424,0.05900500579659534,1468.3795312257487
404.0,0.3309588936764689,0.43360011603010784,0.0584349254996355,1464.2143589040782
405.0,0.3311268428616174,0.4340260271558491,0.057691504211709516,1459.3560498845038
406.0,0.33099855167023823,0.4342910166100519,0.05682505290891407,1454.8980279345856
407.0,0.33063657221532505,0.4342868477154762,0.0558775377616167,1451.9487957430367
408.0,0.3301385836536644,0.4339762828286339,0.055051641866498004,1450.1900354292204
409.0,0.3296805668870433,0.4334222513870245,0.05451176016535601,1448.6714379651378
410.0,0.3292529056415248,0.4326189255087782,0.05420701642862657,1446.722824232163
411.0,0.3289281188909919,0.43175502859785414,0.05407144012597379,1443.6860862822411
412.0,0.3287817712539834,0.4310821801495531,0.05402633342807133,1439.0783929694883
413.0,0.32876509335059745,0.43070564280971985,0.054034224203819356,1433.4873169249702
414.0,0.3287760279367492,0.4306847403935631,0.05404542492451003,1427.8923447676573
415.0,0.3287008554547587,0.430897302868899,0.053936567595607214,1423.7224483307368
416.0,0.32847235924766993,0.43117843601878214,0.05374002216319321,1421.1546930412821
417.0,0.328160085182565,0.43148238222033514,0.053607568015342756,1421.1341436251432
418.0,0.32793975215917454,0.43175681988658426,0.05358807932221627,1422.505124116083
419.0,0.32783497707266335,0.4318690761770166,0.05364440356393429,1424.2606014667679
420.0,0.32790233108456873,0.431857102731649,0.0539006471478909,1425.9142256019409
421.0,0.32823310043900306,0.4317747866765518,0.05445636490435328,1426.9103228150775
422.0,0.3288778324384901,0.4316692127014715,0.055161136911417843,1426.5266341303193
423.0,0.32975864815694816,0.43164597613514893,0.05592198296257362,1425.0351060860007
424.0,0.3308067898245505,0.43182373857573636,0.056708336781191006,1423.6181120151632
425.0,0.3318237653855068,0.43223464364193864,0.05738746903843265,1423.1734676324545
426.0,0.3327809175774718,0.4329943498726185,0.05784498134299907,1424.1949056579124
427.0,0.3336988330997763,0.43405265802072734,0.05826352339592885,1426.5477479068475
428.0,0.3345880914748278,0.4353076718346019,0.05880257098637134,1429.9650596751103
429.0,0.3354772621511252,0.43660870706152743,0.05951017392245043,1433.6496171276149
430.0,0.33635781019446476,0.43771901892259135,0.06042045556884082,1436.4778722760486
431.0,0.33718666725157764,0.4384878199207364,0.061494720224161505,1437.8008457585577
432.0,0.33802949594675036,0.4389692236989597,0.06262140632395372,1437.2590094665934
433.0,0.33878916757893557,0.43917162385588043,0.0635394231000837,1435.424873876711
434.0,0.33945154833529917,0.4391927587138042,0.06423469569733903,1433.5739831359097
435.0,0.339963769123487,0.43919720974740434,0.06485946380104778,1433.8672360856647
436.0,0.34029751669623004,0.4393480172408004,0.06533343448046613,1436.9470404592294
437.0,0.34042400688378943,0.4397519632118984,0.06569793186619813,1440.149722584063
438.0,0.3403989406414636,0.44052771672001206,0.06614053019182538,1443.121894410831
439.0,0.3402182240209488,0.44147688903273824,0.06667700115335493,1446.0339340337514
440.0,0.3399549421897539,0.4424279781436804,0.06727172396911009,1450.1484363662255
441.0,0.3397039787094394,0.4432031002924669,0.06790217718412206,1453.1962930657905
442.0,0.33956945439112074,0.44377537926080557,0.06854731005495783,1454.6862807504517
443.0,0.3395491044876669,0.44403665897438477,0.06916380342040233,1456.6194290124613
444.0,0.33971992548306273,0.44406343889555255,0.06967652226501828,1459.5042274261084
445.0,0.33996801608257604,0.44389782158624513,0.06996559130531568,1462.489162943693
446.0,0.3401870819870227,0.44371069771735033,0.06998049998407642,1465.174984130829
447.0,0.34028458063592293,0.4436084330729133,0.06982206470236824,1467.608489065631
448.0,0.3401784066789369,0.4436522065307387,0.06961717992401785,1471.0227708035907
449.0,0.33991478778717593,0.44391506054054525,0.06944540585095406,1477.2900602319164
450.0,0.3395830602112134,0.44429760408559954,0.06929451709808071,1481.7119689465817
451.0,0.33915911163806967,0.4445421403616314,0.0691920508833189,1483.4089909794259
452.0,0.3386541693765917,0.4444773561849547,0.06918993497850914,1482.3909558178163
453.0,0.33818537829824774,0.4441268270732631,0.06923609191618649,1479.8738570689643
